Order_ID,Date,Customer_Segment,Drone_Model,Delivery_Time_Min,Order_Value_USD,Distance_KM,Weather_Condition,Traffic_Density,Customer_Rating,Kitchen_ID,Promo_Code_Used,Refund_Issued,Late_Delivery
NN-5206,2025-04-12,Corporate,Eco-Glide,29.0,233.18,1.89,High Winds,Medium,3.0,KITCH-5,No,No,False
NN-5207,2025-06-08,Unknown,Swift-X,24.0,240.66,11.84,Clear,Medium,4.0,KITCH-4,No,No,False
NN-5208,2025-09-21,Corporate,Swift-X,16.0,275.87,11.87,High Winds,High,3.0,KITCH-3,No,No,False
NN-5209,2025-02-08,Individual,Eco-Glide,13.0,149.42,10.79,High Winds,High,5.0,KITCH-1,No,No,False
NN-5210,2025-08-22,Unknown,Swift-X,22.0,288.03,10.4,Clear,Low,5.0,KITCH-1,Yes,No,False
NN-5211,2025-12-27,Unknown,Eco-Glide,19.0,265.68,4.69,Clear,Medium,1.0,KITCH-2,No,No,False
NN-5212,2025-04-14,Individual,Heavy-Lift,32.0,120.61,1.52,Clear,High,2.0,KITCH-2,No,No,False
NN-5213,2025-04-10,Individual,Swift-X,6.0,85.62,12.76,Rainy,High,1.0,KITCH-5,Yes,No,False
NN-5214,2025-03-12,VIP,Swift-X,25.0,156.02,8.22,Clear,High,3.0,KITCH-1,Yes,No,False
NN-5215,2025-04-08,Individual,Swift-X,30.0,147.48,5.59,High Winds,High,3.0,KITCH-1,Yes,No,False
NN-5216,2025-04-09,Individual,Heavy-Lift,43.0,191.81,2.66,Rainy,High,3.0,KITCH-3,Yes,No,True
NN-5217,2025-10-13,Unknown,Swift-X,20.0,193.76,2.1,Clear,Low,4.0,KITCH-1,Yes,Yes,False
NN-5218,2025-01-07,Corporate,Eco-Glide,28.0,236.25,6.19,Clear,Low,3.0,KITCH-4,Yes,Yes,False
NN-5219,2025-08-11,Unknown,Swift-X,6.0,175.02,12.71,Clear,High,1.0,KITCH-2,Yes,Yes,False
NN-5220,2025-11-03,Individual,Eco-Glide,1.0,71.73,14.34,High Winds,Medium,2.0,KITCH-5,No,No,False
NN-5221,2025-08-26,VIP,Heavy-Lift,33.0,263.86,14.02,Clear,High,5.0,KITCH-2,Yes,Yes,False
NN-5222,2025-08-10,Individual,Swift-X,24.0,123.99,14.36,Clear,High,2.0,KITCH-1,Yes,No,False
NN-5223,2025-02-21,Unknown,Heavy-Lift,36.0,292.68,14.18,Rainy,Low,4.0,KITCH-5,No,Yes,True
NN-5224,2025-05-24,VIP,Swift-X,11.0,75.05,8.74,Rainy,Medium,3.0,KITCH-2,No,No,False
NN-5225,2025-04-08,Unknown,Eco-Glide,30.0,289.35,4.34,High Winds,Medium,4.0,KITCH-5,Yes,Yes,False
NN-5226,2025-11-14,VIP,Swift-X,43.0,172.02,12.61,Stormy,High,5.0,KITCH-5,No,Yes,True
NN-5227,2025-09-12,VIP,Swift-X,29.0,103.91,4.26,Stormy,Low,1.0,KITCH-2,No,Yes,False
NN-5228,2025-03-04,Unknown,Swift-X,27.0,56.88,5.02,Rainy,Medium,1.0,KITCH-5,No,No,False
NN-5229,2025-08-14,Individual,Heavy-Lift,25.0,224.8,4.54,Rainy,High,3.0,KITCH-1,No,No,False
NN-5230,2025-11-08,Individual,Eco-Glide,9.0,261.83,8.56,Rainy,High,3.0,KITCH-1,No,No,False
NN-5231,2025-11-02,VIP,Heavy-Lift,38.0,172.02,5.8,Stormy,Low,2.0,KITCH-3,Yes,No,True
NN-5232,2025-11-10,VIP,Eco-Glide,18.0,281.77,3.4,Rainy,Low,1.0,KITCH-5,No,Yes,False
NN-5233,2025-12-21,Unknown,Eco-Glide,30.0,195.53,7.68,Stormy,Low,2.0,KITCH-1,No,No,False
NN-5234,2025-11-22,Unknown,Swift-X,9.0,205.65,13.7,High Winds,Medium,2.0,KITCH-2,No,Yes,False
NN-5235,2025-01-20,Corporate,Swift-X,13.0,260.58,9.36,Rainy,Low,4.0,KITCH-5,No,Yes,False
NN-5236,2025-11-04,Individual,Eco-Glide,39.0,120.68,13.76,Clear,Low,3.0,KITCH-4,No,No,True
NN-5237,2025-11-01,Individual,Swift-X,21.0,135.34,4.0,Stormy,High,4.0,KITCH-4,Yes,Yes,False
NN-5238,2025-07-14,Unknown,Heavy-Lift,39.0,276.02,3.59,High Winds,Medium,3.0,KITCH-4,Yes,Yes,True
NN-5239,2025-06-03,VIP,Swift-X,24.0,172.02,9.43,Clear,Low,3.0,KITCH-1,Yes,Yes,False
NN-5240,2025-12-13,Unknown,Eco-Glide,6.0,294.0,7.83,Rainy,Medium,4.0,KITCH-1,Yes,Yes,False
NN-5241,2025-09-08,Corporate,Swift-X,33.0,274.97,10.64,Clear,Low,2.0,KITCH-5,No,Yes,False
NN-5242,2025-09-30,VIP,Eco-Glide,19.0,77.48,12.56,Clear,Low,3.0,KITCH-3,No,No,False
NN-5243,2025-08-23,Individual,Swift-X,31.0,255.05,11.94,Stormy,Low,2.0,KITCH-5,Yes,No,False
NN-5244,2025-08-16,Corporate,Swift-X,25.0,149.51,14.67,Clear,Low,3.0,KITCH-5,Yes,Yes,False
NN-5245,2025-03-16,Individual,Swift-X,9.0,297.65,6.9,Stormy,Medium,2.0,KITCH-2,No,No,False
NN-5246,2025-07-21,Corporate,Swift-X,26.0,165.43,4.15,Clear,Low,3.0,KITCH-2,Yes,No,False
NN-5247,2025-07-16,Unknown,Eco-Glide,46.0,186.23,9.08,Rainy,Medium,4.0,KITCH-1,Yes,No,True
NN-5248,2025-11-01,Individual,Eco-Glide,29.0,180.09,2.78,Rainy,High,3.0,KITCH-2,No,No,False
NN-5249,2025-01-13,Corporate,Eco-Glide,24.0,127.04,5.33,High Winds,Medium,3.0,KITCH-5,No,No,False
NN-5250,2025-11-24,Corporate,Swift-X,35.0,64.13,4.17,Rainy,High,4.0,KITCH-1,No,Yes,False
NN-5251,2025-01-27,Unknown,Eco-Glide,27.0,273.39,6.87,Stormy,Low,3.0,KITCH-1,No,Yes,False
NN-5252,2025-07-30,Individual,Eco-Glide,27.0,249.68,2.79,Clear,Low,2.0,KITCH-4,No,No,False
NN-5253,2025-12-09,Unknown,Heavy-Lift,14.0,80.58,1.66,Clear,High,1.0,KITCH-1,Yes,No,False
NN-5254,2025-04-29,Corporate,Eco-Glide,27.0,243.08,10.59,Clear,High,1.0,KITCH-1,No,Yes,False
NN-5255,2025-01-04,VIP,Eco-Glide,35.0,204.59,9.93,Rainy,Medium,5.0,KITCH-5,No,Yes,False
NN-5256,2025-04-16,VIP,Swift-X,16.0,149.33,11.33,Rainy,Low,1.0,KITCH-5,Yes,No,False
NN-5257,2025-08-26,Corporate,Swift-X,39.0,109.78,10.64,Rainy,High,5.0,KITCH-3,No,Yes,True
NN-5258,2025-06-23,Unknown,Heavy-Lift,24.0,264.23,2.83,Stormy,High,4.0,KITCH-5,Yes,No,False
NN-5259,2025-02-08,Unknown,Swift-X,16.0,223.55,5.36,Rainy,High,2.0,KITCH-5,No,No,False
NN-5260,2025-04-17,Individual,Swift-X,34.0,184.67,3.05,Rainy,Low,3.0,KITCH-4,No,Yes,False
NN-5261,2025-07-09,VIP,Swift-X,22.0,200.44,13.25,High Winds,Low,3.0,KITCH-2,Yes,No,False
NN-5262,2025-01-02,Unknown,Heavy-Lift,32.0,68.22,11.88,Stormy,Low,1.0,KITCH-4,No,No,False
NN-5263,2025-02-17,Unknown,Heavy-Lift,22.0,165.85,4.08,Clear,Medium,1.0,KITCH-3,No,Yes,False
NN-5264,2025-06-03,Individual,Swift-X,24.0,94.39,6.08,Clear,High,2.0,KITCH-4,Yes,Yes,False
NN-5265,2025-08-24,VIP,Eco-Glide,29.0,98.14,15.02,High Winds,Medium,2.0,KITCH-2,Yes,No,False
NN-5266,2025-12-21,Unknown,Swift-X,27.0,213.63,9.7,Rainy,Low,4.0,KITCH-3,No,No,False
NN-5267,2025-11-19,Corporate,Eco-Glide,5.0,277.37,12.66,Stormy,Medium,1.0,KITCH-2,Yes,No,False
NN-5268,2025-05-15,VIP,Swift-X,13.0,147.96,4.98,Stormy,Medium,1.0,KITCH-3,No,Yes,False
NN-5269,2025-05-25,Unknown,Swift-X,34.0,97.98,4.2,Stormy,High,4.0,KITCH-2,Yes,Yes,False
NN-5270,2025-06-18,Unknown,Heavy-Lift,23.0,210.43,12.41,Clear,Low,3.0,KITCH-2,Yes,Yes,False
NN-5271,2025-05-24,VIP,Swift-X,19.0,267.15,11.01,High Winds,Low,3.0,KITCH-5,No,Yes,False
NN-5272,2025-10-21,VIP,Swift-X,11.0,235.82,10.94,High Winds,High,5.0,KITCH-4,No,Yes,False
NN-5273,2025-12-21,VIP,Swift-X,14.0,266.53,9.1,Clear,Medium,5.0,KITCH-1,Yes,Yes,False
NN-5274,2025-06-15,Unknown,Swift-X,4.0,181.82,9.26,Clear,Low,5.0,KITCH-4,Yes,No,False
NN-5275,2025-10-31,VIP,Swift-X,23.0,236.73,11.72,Rainy,High,3.0,KITCH-3,Yes,No,False
NN-5276,2025-11-11,VIP,Eco-Glide,19.0,172.02,5.06,Stormy,Medium,3.0,KITCH-1,No,No,False
NN-5277,2025-09-11,Individual,Swift-X,15.0,133.81,6.24,Clear,High,1.0,KITCH-3,Yes,Yes,False
NN-5278,2025-10-22,Corporate,Swift-X,24.0,144.34,13.66,Rainy,High,1.0,KITCH-1,Yes,No,False
NN-5279,2025-12-23,Individual,Eco-Glide,28.0,175.38,5.62,Rainy,Medium,2.0,KITCH-5,No,No,False
NN-5280,2025-12-06,Individual,Eco-Glide,45.0,281.91,9.01,Stormy,High,3.0,KITCH-3,No,Yes,True
NN-5281,2025-07-22,VIP,Swift-X,9.0,267.95,11.25,Stormy,Low,3.0,KITCH-5,No,No,False
NN-5282,2025-11-22,Corporate,Heavy-Lift,36.0,79.3,15.5,Stormy,Low,3.0,KITCH-3,Yes,No,True
NN-5283,2025-12-05,Individual,Swift-X,24.0,89.06,7.42,Clear,Low,2.0,KITCH-5,No,Yes,True
NN-5284,2025-05-28,Individual,Heavy-Lift,17.0,136.2,7.32,Stormy,High,5.0,KITCH-1,No,Yes,False
NN-5285,2025-03-03,VIP,Heavy-Lift,27.0,119.14,13.25,Clear,Medium,4.0,KITCH-3,Yes,No,False
NN-5286,2025-05-01,VIP,Eco-Glide,20.0,201.77,12.72,Rainy,Medium,5.0,KITCH-1,No,Yes,False
NN-5287,2025-03-19,Individual,Swift-X,26.0,275.21,11.65,Clear,High,1.0,KITCH-2,Yes,No,False
NN-5288,2025-08-25,Unknown,Heavy-Lift,40.0,290.38,7.82,High Winds,High,3.0,KITCH-4,Yes,No,True
NN-5289,2025-01-22,Individual,Eco-Glide,31.0,211.67,5.83,Stormy,High,2.0,KITCH-5,No,No,False
NN-5290,2025-08-29,Unknown,Swift-X,30.0,258.73,9.9,Stormy,High,2.0,KITCH-1,Yes,Yes,False
NN-5291,2025-10-25,Corporate,Swift-X,20.0,178.93,13.73,Clear,High,3.0,KITCH-5,Yes,No,False
NN-5292,2025-02-25,Unknown,Eco-Glide,10.0,98.12,13.84,Clear,Medium,4.0,KITCH-4,Yes,Yes,False
NN-5293,2025-08-07,VIP,Swift-X,22.0,178.8,2.75,Clear,High,5.0,KITCH-1,No,No,False
NN-5294,2025-12-09,VIP,Eco-Glide,37.0,186.55,7.33,Clear,High,2.0,KITCH-1,No,No,True
NN-5295,2025-03-05,Individual,Swift-X,9.0,234.33,7.85,Clear,Medium,4.0,KITCH-4,No,Yes,False
NN-5296,2025-09-17,Unknown,Heavy-Lift,14.0,101.07,15.18,Clear,High,2.0,KITCH-5,No,Yes,False
NN-5297,2025-06-20,Unknown,Heavy-Lift,26.0,138.92,10.9,Clear,Medium,3.0,KITCH-2,Yes,Yes,False
NN-5298,2025-05-11,Individual,Eco-Glide,15.0,137.83,7.02,Stormy,Medium,5.0,KITCH-4,Yes,Yes,False
NN-5299,2025-03-04,Unknown,Eco-Glide,17.0,289.66,1.57,High Winds,Low,5.0,KITCH-1,No,No,False
NN-5300,2025-03-02,VIP,Swift-X,20.0,158.21,9.29,Clear,Low,1.0,KITCH-5,No,Yes,False
NN-5301,2025-04-12,Unknown,Eco-Glide,11.0,237.55,2.57,Clear,High,2.0,KITCH-5,No,Yes,False
NN-5302,2025-10-17,Unknown,Eco-Glide,15.0,236.46,13.13,Clear,High,5.0,KITCH-4,No,Yes,False
NN-5303,2025-02-17,Unknown,Swift-X,32.0,112.71,11.96,Stormy,Low,4.0,KITCH-4,No,Yes,False
NN-5304,2025-11-09,Unknown,Eco-Glide,11.0,190.83,7.79,Stormy,Low,2.0,KITCH-2,Yes,Yes,False
NN-5305,2025-09-13,Corporate,Heavy-Lift,9.0,273.05,7.34,Clear,Medium,2.0,KITCH-1,No,Yes,False
NN-5306,2025-05-02,VIP,Swift-X,18.0,166.18,14.03,Rainy,Medium,1.0,KITCH-3,No,Yes,False
NN-5307,2025-10-27,Unknown,Swift-X,32.0,286.0,5.32,Clear,High,5.0,KITCH-2,No,No,False
NN-5308,2025-08-14,Unknown,Swift-X,23.0,99.69,4.76,Clear,Medium,5.0,KITCH-5,Yes,Yes,False
NN-5309,2025-10-29,VIP,Heavy-Lift,20.0,63.91,14.63,Clear,Medium,1.0,KITCH-1,No,Yes,False
NN-5310,2025-06-20,VIP,Eco-Glide,25.0,272.32,12.77,Clear,High,5.0,KITCH-4,Yes,No,False
NN-5311,2025-07-21,Corporate,Swift-X,7.0,261.16,12.93,Clear,Low,3.0,KITCH-3,No,No,False
NN-5312,2025-03-28,VIP,Swift-X,29.0,298.11,3.99,Stormy,Low,2.0,KITCH-4,No,No,False
NN-5313,2025-08-20,Unknown,Eco-Glide,25.0,218.25,3.25,Stormy,Medium,2.0,KITCH-4,No,No,True
NN-5314,2025-05-30,VIP,Eco-Glide,20.0,283.86,1.57,Clear,High,1.0,KITCH-3,Yes,No,False
NN-5315,2025-02-24,Unknown,Eco-Glide,35.0,255.87,4.59,High Winds,Low,3.0,KITCH-4,No,Yes,False
NN-5316,2025-01-23,Individual,Heavy-Lift,13.0,260.33,12.27,High Winds,High,2.0,KITCH-1,Yes,Yes,False
NN-5317,2025-03-11,VIP,Heavy-Lift,36.0,190.13,4.63,Clear,High,5.0,KITCH-4,No,No,True
NN-5318,2025-06-09,Corporate,Swift-X,26.0,142.5,11.63,Rainy,High,3.0,KITCH-4,No,No,False
NN-5319,2025-10-02,Corporate,Eco-Glide,21.0,283.31,4.8,Clear,Medium,2.0,KITCH-1,Yes,Yes,False
NN-5320,2025-10-31,Individual,Swift-X,24.0,155.19,6.85,Clear,Low,3.0,KITCH-3,Yes,No,False
NN-5321,2025-01-14,Corporate,Eco-Glide,23.0,182.4,15.26,High Winds,Low,3.0,KITCH-5,Yes,Yes,False
NN-5322,2025-09-30,Unknown,Swift-X,37.0,158.76,4.7,Clear,High,2.0,KITCH-1,No,No,True
NN-5323,2025-05-23,VIP,Heavy-Lift,14.0,189.03,6.58,Clear,High,1.0,KITCH-4,Yes,Yes,False
NN-5324,2025-01-27,Corporate,Swift-X,17.0,164.98,5.51,Stormy,Medium,4.0,KITCH-3,Yes,No,False
NN-5325,2025-12-13,VIP,Heavy-Lift,35.0,57.23,2.77,Clear,Low,3.0,KITCH-5,No,No,False
NN-5326,2025-04-12,Corporate,Swift-X,19.0,269.92,8.21,High Winds,Low,3.0,KITCH-3,Yes,No,False
NN-5327,2025-02-18,Corporate,Heavy-Lift,34.0,158.32,6.62,Clear,Medium,1.0,KITCH-2,No,No,False
NN-5328,2025-10-24,VIP,Swift-X,41.0,195.18,11.14,Clear,High,5.0,KITCH-1,Yes,No,True
NN-5329,2025-04-22,VIP,Heavy-Lift,20.0,80.49,12.89,Stormy,Medium,3.0,KITCH-5,Yes,No,False
NN-5330,2025-07-11,Unknown,Swift-X,31.0,45.86,8.98,Rainy,Low,1.0,KITCH-2,Yes,Yes,False
NN-5331,2025-02-28,Corporate,Heavy-Lift,13.0,107.55,1.66,Rainy,High,2.0,KITCH-5,No,Yes,False
NN-5332,2025-06-17,Unknown,Swift-X,32.0,224.67,10.05,Rainy,Medium,3.0,KITCH-5,Yes,No,False
NN-5333,2025-11-08,Individual,Eco-Glide,26.0,70.29,1.99,Rainy,High,2.0,KITCH-5,Yes,No,False
NN-5334,2025-12-14,Unknown,Eco-Glide,29.0,276.77,10.01,Clear,High,3.0,KITCH-5,Yes,Yes,False
NN-5335,2025-06-10,VIP,Heavy-Lift,18.0,99.83,11.0,High Winds,High,1.0,KITCH-3,Yes,No,False
NN-5336,2025-03-09,VIP,Swift-X,8.0,97.17,4.03,High Winds,Medium,3.0,KITCH-1,Yes,No,False
NN-5337,2025-10-27,Unknown,Swift-X,30.0,91.28,12.92,Stormy,Low,3.0,KITCH-4,No,Yes,False
NN-5338,2025-05-03,VIP,Heavy-Lift,4.0,48.57,14.23,Stormy,Medium,5.0,KITCH-4,Yes,Yes,False
NN-5339,2025-08-21,Corporate,Eco-Glide,21.0,241.81,12.83,Stormy,High,1.0,KITCH-2,Yes,No,False
NN-5340,2025-09-04,Individual,Swift-X,34.0,268.13,5.56,High Winds,Low,5.0,KITCH-3,No,No,False
NN-5341,2025-10-31,Unknown,Swift-X,26.0,201.61,9.59,Rainy,Medium,4.0,KITCH-3,Yes,Yes,False
NN-5342,2025-09-28,VIP,Eco-Glide,44.0,92.99,14.28,Rainy,Low,3.0,KITCH-3,No,Yes,True
NN-5343,2025-02-08,VIP,Heavy-Lift,35.0,117.75,5.79,High Winds,Low,5.0,KITCH-5,No,No,False
NN-5344,2025-04-17,VIP,Heavy-Lift,18.0,172.02,12.93,Stormy,High,3.0,KITCH-4,No,No,False
NN-5345,2025-09-27,VIP,Swift-X,25.0,288.36,1.34,Clear,Medium,1.0,KITCH-3,No,Yes,False
NN-5346,2025-11-14,Corporate,Heavy-Lift,24.0,108.07,1.25,Stormy,High,4.0,KITCH-3,No,Yes,False
NN-5347,2025-05-10,VIP,Eco-Glide,9.0,231.57,12.06,Rainy,Medium,4.0,KITCH-1,Yes,Yes,False
NN-5348,2025-04-18,Individual,Heavy-Lift,15.0,157.06,12.09,Clear,Medium,1.0,KITCH-3,Yes,Yes,False
NN-5349,2025-08-07,Unknown,Heavy-Lift,25.0,120.95,12.48,High Winds,Low,3.0,KITCH-5,No,Yes,True
NN-5350,2025-06-03,Corporate,Swift-X,4.0,161.26,14.5,Clear,Medium,4.0,KITCH-2,No,No,False
NN-5351,2025-03-25,Individual,Swift-X,25.0,63.16,2.89,High Winds,Medium,1.0,KITCH-5,Yes,No,False
NN-5352,2025-12-17,Unknown,Swift-X,22.0,248.67,4.52,Stormy,Low,5.0,KITCH-3,No,No,False
NN-5353,2025-08-14,Unknown,Swift-X,8.0,107.04,14.12,Clear,Medium,2.0,KITCH-4,Yes,No,False
NN-5354,2025-08-21,Corporate,Swift-X,29.0,229.98,3.73,Clear,Medium,2.0,KITCH-2,No,No,False
NN-5355,2025-09-14,Individual,Swift-X,32.0,62.43,10.96,Clear,High,5.0,KITCH-2,Yes,Yes,False
NN-5356,2025-02-27,VIP,Swift-X,27.0,288.55,8.79,High Winds,Low,4.0,KITCH-1,No,Yes,False
NN-5357,2025-09-14,VIP,Eco-Glide,21.0,94.22,2.39,Clear,Medium,3.0,KITCH-1,No,No,False
NN-5358,2025-04-05,VIP,Swift-X,30.0,270.1,5.28,Clear,Low,5.0,KITCH-1,Yes,Yes,False
NN-5359,2025-06-19,Corporate,Swift-X,31.0,251.42,8.64,Rainy,High,3.0,KITCH-2,No,Yes,False
NN-5360,2025-12-18,Unknown,Heavy-Lift,28.0,291.8,13.39,Clear,Low,5.0,KITCH-1,Yes,No,False
NN-5361,2025-07-01,Corporate,Swift-X,16.0,166.86,11.32,Clear,Medium,1.0,KITCH-5,No,Yes,False
NN-5362,2025-07-18,Unknown,Swift-X,27.0,230.49,10.09,Clear,Medium,3.0,KITCH-2,No,Yes,False
NN-5363,2025-09-02,Individual,Swift-X,36.0,139.53,8.29,High Winds,Medium,4.0,KITCH-2,No,No,True
NN-5364,2025-11-03,Unknown,Swift-X,19.0,92.01,5.47,Clear,Low,3.0,KITCH-3,No,No,False
NN-5365,2025-07-25,Unknown,Heavy-Lift,45.0,157.98,2.91,High Winds,Medium,1.0,KITCH-5,Yes,Yes,True
NN-5366,2025-08-17,Unknown,Eco-Glide,19.0,87.27,7.05,High Winds,Low,5.0,KITCH-3,Yes,Yes,False
NN-5367,2025-09-01,VIP,Swift-X,25.0,295.42,1.61,Clear,Medium,2.0,KITCH-1,No,Yes,False
NN-5368,2025-11-26,Individual,Heavy-Lift,18.0,69.54,4.22,Stormy,Medium,5.0,KITCH-2,Yes,No,False
NN-5369,2025-05-25,VIP,Heavy-Lift,27.0,195.25,7.38,Clear,Medium,3.0,KITCH-4,Yes,Yes,False
NN-5370,2025-08-03,Individual,Eco-Glide,7.0,204.75,7.19,High Winds,High,1.0,KITCH-5,No,Yes,False
NN-5371,2025-01-26,Corporate,Heavy-Lift,19.0,182.21,1.83,Stormy,High,2.0,KITCH-5,Yes,No,False
NN-5372,2025-09-24,Individual,Swift-X,14.0,213.86,9.62,Clear,Low,1.0,KITCH-3,Yes,No,False
NN-5373,2025-01-22,Individual,Eco-Glide,26.0,74.63,9.06,Stormy,High,4.0,KITCH-4,No,No,False
NN-5374,2025-04-25,Corporate,Swift-X,34.0,186.53,2.32,Clear,Medium,3.0,KITCH-4,No,Yes,False
NN-5375,2025-08-14,Individual,Swift-X,31.0,169.10500000000002,14.69,High Winds,High,2.0,KITCH-5,Yes,No,False
NN-5376,2025-06-10,VIP,Swift-X,1.0,284.74,2.62,High Winds,Low,1.0,KITCH-4,Yes,Yes,False
NN-5377,2025-02-20,Unknown,Heavy-Lift,45.0,239.33,13.42,High Winds,High,5.0,KITCH-3,Yes,Yes,True
NN-5378,2025-06-11,VIP,Swift-X,27.0,292.99,1.2,High Winds,Medium,5.0,KITCH-5,Yes,Yes,False
NN-5379,2025-08-20,VIP,Heavy-Lift,17.0,54.58,13.82,Stormy,Medium,3.0,KITCH-4,No,Yes,False
NN-5380,2025-09-27,VIP,Swift-X,26.0,117.71,1.48,Clear,High,5.0,KITCH-3,Yes,Yes,False
NN-5381,2025-07-06,Individual,Heavy-Lift,26.0,94.83,12.04,Clear,Low,3.0,KITCH-5,Yes,Yes,False
NN-5382,2025-08-27,Corporate,Heavy-Lift,25.0,47.84,6.37,Rainy,High,2.0,KITCH-4,Yes,Yes,True
NN-5383,2025-01-25,Corporate,Heavy-Lift,26.0,106.79,11.76,High Winds,Medium,4.0,KITCH-5,Yes,Yes,False
NN-5384,2025-02-02,Individual,Swift-X,18.0,218.09,6.94,Stormy,Low,1.0,KITCH-4,No,Yes,False
NN-5385,2025-08-31,VIP,Swift-X,20.0,103.93,2.21,Stormy,High,2.0,KITCH-3,Yes,No,False
NN-5386,2025-09-12,Unknown,Eco-Glide,25.0,174.8,12.18,Clear,High,3.0,KITCH-1,Yes,No,True
NN-5387,2025-04-23,Unknown,Swift-X,10.0,271.39,2.22,Rainy,High,2.0,KITCH-1,No,Yes,False
NN-5388,2025-12-22,VIP,Swift-X,26.0,221.91,14.39,Stormy,Medium,3.0,KITCH-1,No,No,False
NN-5389,2025-01-05,Individual,Heavy-Lift,30.0,145.63,1.93,Rainy,Low,1.0,KITCH-2,Yes,Yes,False
NN-5390,2025-08-30,Unknown,Heavy-Lift,30.0,139.98,8.05,Clear,Medium,4.0,KITCH-1,No,No,False
NN-5391,2025-03-18,Unknown,Eco-Glide,33.0,161.21,11.54,High Winds,Medium,1.0,KITCH-3,No,Yes,False
NN-5392,2025-11-17,Unknown,Swift-X,28.0,90.15,6.82,Stormy,High,3.0,KITCH-1,No,Yes,False
NN-5393,2025-12-16,Corporate,Swift-X,19.0,206.67,4.31,Clear,Medium,2.0,KITCH-4,Yes,Yes,False
NN-5394,2025-01-13,Individual,Heavy-Lift,33.0,137.86,12.06,Clear,Low,3.0,KITCH-2,No,No,False
NN-5395,2025-08-17,Corporate,Swift-X,11.0,262.35,12.42,Rainy,High,3.0,KITCH-1,No,Yes,False
NN-5396,2025-03-01,Individual,Eco-Glide,15.0,237.92,14.39,High Winds,Medium,5.0,KITCH-3,No,No,False
NN-5397,2025-08-19,VIP,Swift-X,15.0,200.68,6.58,High Winds,Medium,5.0,KITCH-4,No,No,False
NN-5398,2025-07-08,Corporate,Swift-X,35.0,137.87,8.44,Stormy,High,1.0,KITCH-3,Yes,Yes,False
NN-5399,2025-02-15,Individual,Swift-X,34.0,98.53,6.39,Clear,High,5.0,KITCH-4,Yes,No,False
NN-5400,2025-03-07,Individual,Swift-X,29.0,242.92,4.88,Rainy,High,4.0,KITCH-2,No,No,False
NN-5401,2025-08-24,VIP,Swift-X,35.0,169.03,11.94,Stormy,Medium,1.0,KITCH-4,Yes,No,False
NN-5402,2025-04-28,VIP,Heavy-Lift,16.0,102.31,6.06,Clear,Medium,2.0,KITCH-1,Yes,Yes,False
NN-5403,2025-03-27,Unknown,Eco-Glide,28.0,94.77,7.32,High Winds,Low,1.0,KITCH-1,No,Yes,False
NN-5404,2025-02-18,Corporate,Eco-Glide,23.0,87.18,6.97,Clear,Medium,3.0,KITCH-1,Yes,No,False
NN-5405,2025-08-31,Unknown,Swift-X,33.0,243.18,11.39,Stormy,High,2.0,KITCH-2,Yes,No,False
NN-5406,2025-11-09,Unknown,Heavy-Lift,23.0,103.39,14.32,Rainy,Low,3.0,KITCH-3,Yes,No,False
NN-5407,2025-03-26,Individual,Swift-X,21.0,179.29,10.73,Clear,Low,5.0,KITCH-5,No,Yes,False
NN-5408,2025-09-29,VIP,Eco-Glide,30.0,160.14,7.94,Clear,High,1.0,KITCH-4,No,No,False
NN-5409,2025-09-24,VIP,Eco-Glide,33.0,192.8,12.34,Clear,Low,3.0,KITCH-4,No,No,False
NN-5410,2025-09-07,Corporate,Swift-X,18.0,268.67,10.37,Stormy,Low,5.0,KITCH-1,Yes,Yes,False
NN-5411,2025-10-09,Individual,Swift-X,24.0,266.28,2.07,High Winds,High,3.0,KITCH-5,Yes,No,False
NN-5412,2025-09-28,Unknown,Swift-X,14.0,160.02,2.57,Rainy,High,5.0,KITCH-3,Yes,No,False
NN-5413,2025-06-13,Corporate,Swift-X,24.0,48.92,1.74,High Winds,Low,2.0,KITCH-2,Yes,No,True
NN-5414,2025-12-14,Individual,Eco-Glide,27.0,153.74,7.73,Clear,High,4.0,KITCH-2,No,No,False
NN-5415,2025-02-07,VIP,Swift-X,31.0,199.58,13.01,High Winds,Medium,1.0,KITCH-5,No,Yes,False
NN-5416,2025-04-29,Unknown,Swift-X,27.0,187.23,5.68,Stormy,Low,1.0,KITCH-3,No,No,False
NN-5417,2025-07-24,VIP,Eco-Glide,5.0,211.09,6.69,High Winds,Medium,4.0,KITCH-1,No,Yes,False
NN-5418,2025-03-02,Individual,Eco-Glide,21.0,84.29,14.21,Rainy,High,2.0,KITCH-1,Yes,Yes,False
NN-5419,2025-10-11,Individual,Heavy-Lift,2.0,209.87,13.17,Stormy,Low,3.0,KITCH-4,Yes,No,False
NN-5420,2025-08-25,Individual,Swift-X,38.0,91.58,10.71,Clear,Low,4.0,KITCH-5,Yes,Yes,True
NN-5421,2025-03-21,Unknown,Swift-X,14.0,236.38,5.02,Clear,Medium,3.0,KITCH-5,No,No,False
NN-5422,2025-07-23,VIP,Eco-Glide,37.0,131.47,2.87,Clear,High,5.0,KITCH-4,No,No,True
NN-5423,2025-09-24,Unknown,Swift-X,34.0,226.02,1.43,High Winds,Medium,1.0,KITCH-1,No,Yes,False
NN-5424,2025-05-15,Unknown,Heavy-Lift,15.0,57.21,2.73,Stormy,Medium,3.0,KITCH-3,No,No,False
