Order_ID,Date,Customer_Segment,Drone_Model,Delivery_Time_Min,Order_Value_USD,Distance_KM,Weather_Condition,Traffic_Density,Customer_Rating,Kitchen_ID,Promo_Code_Used,Refund_Issued,Late_Delivery
NN-4834,2025-06-15,VIP,Eco-Glide,15,177.32,3.62,Clear,Medium,3.0,KITCH-3,Yes,No,False
NN-4835,2025-12-09,Corporate,Eco-Glide,21,80.68,2.75,Stormy,Medium,,KITCH-1,Yes,Yes,False
NN-4836,2025-03-18,Individual,Heavy-Lift,37,175.85,11.91,Clear,Low,3.0,KITCH-3,Yes,Yes,True
NN-4837,2025-11-13,VIP,Eco-Glide,28,106.82,5.56,Clear,Medium,5.0,KITCH-4,No,Yes,False
NN-4838,2025-07-22,Individual,Swft-X,15,92.0,14.81,Clear,High,4.0,KITCH-4,No,Yes,False
NN-4839,2025-02-04,Individual,Swift-X,21,61.53,11.41,Clear,Medium,4.0,KITCH-3,No,No,False
NN-4840,2025-06-21,VIP,Eco-Glide,18,239.48,5.87,Clear,Low,1.0,KITCH-4,No,No,False
NN-4841,2025-08-11,Corporate,Swift-X,17,154.0,5.34,Clear,High,5.0,KITCH-2,Yes,Yes,False
NN-4842,2025-01-07,Corporate,Swft-X,34,204.79,8.69,Clear,High,5.0,KITCH-4,No,No,False
NN-4843,2025-10-05,Individual,Swft-X,11,230.54,2.33,Stormy,Medium,4.0,KITCH-4,No,Yes,False
NN-4844,2025-02-04,,Heavy-Lift,41,218.23,2.88,High Winds,Low,1.0,KITCH-1,No,Yes,True
NN-4845,2025-10-17,Corporate,Eco-Glide,33,164.98,3.71,Rainy,Low,3.0,KITCH-2,No,Yes,False
NN-4846,2025-03-25,,Swift-X,35,143.91,12.28,Clear,Medium,2.0,KITCH-1,No,Yes,False
NN-4847,2025-02-12,,Swft-X,20,140.87,8.55,Stormy,High,1.0,KITCH-5,Yes,Yes,False
NN-4848,2025-01-03,Corporate,Swift-X,23,208.21,1.35,Stormy,Medium,3.0,KITCH-4,Yes,No,False
NN-4849,2025-08-01,,Swft-X,10,171.17,10.83,Rainy,Medium,4.0,KITCH-3,Yes,No,False
NN-4850,2025-09-30,VIP,Swft-X,19,261.53,7.26,Clear,Medium,,KITCH-1,Yes,No,False
NN-4851,2025-04-08,Individual,Swift-X,29,268.05,8.51,Rainy,Low,3.0,KITCH-1,No,Yes,False
NN-4852,2025-08-19,VIP,Swift-X,37,88.49,4.26,Rainy,High,,KITCH-3,Yes,No,True
NN-4853,2025-09-29,,Swift-X,13,79.74,9.09,High Winds,Medium,5.0,KITCH-2,No,No,False
NN-4854,2025-04-08,Corporate,Eco-Glide,21,205.75,15.2,Stormy,High,,KITCH-1,Yes,Yes,False
NN-4855,2025-09-24,VIP,Swft-X,23,121.81,2.25,Stormy,High,1.0,KITCH-4,No,No,False
NN-4856,2025-01-03,Corporate,Swift-X,11,49.74,5.26,Clear,High,5.0,KITCH-4,Yes,No,False
NN-4857,2025-08-24,Individual,Swift-X,30,271.6,4.67,Stormy,Medium,1.0,KITCH-2,No,No,False
NN-4858,2025-09-16,VIP,Swift-X,17,102.86,4.75,Rainy,Low,3.0,KITCH-1,No,No,False
NN-4859,2025-02-28,Corporate,Eco-Glide,23,281.97,6.62,Rainy,Low,2.0,KITCH-5,Yes,No,False
NN-4860,2025-09-20,VIP,Swft-X,20,227.95,12.9,Clear,Medium,5.0,KITCH-4,Yes,No,False
NN-4861,2025-05-04,,Heavy-Lift,17,239.48,14.25,Clear,Medium,4.0,KITCH-3,Yes,Yes,False
NN-4862,2025-12-10,Corporate,Swft-X,24,96.37,4.09,Clear,High,2.0,KITCH-2,No,No,False
NN-4863,2025-02-11,Individual,Swift-X,22,104.72,8.96,High Winds,High,,KITCH-3,No,Yes,False
NN-4864,2025-02-07,Individual,Eco-Glide,21,177.92,10.31,Clear,Medium,,KITCH-2,Yes,No,False
NN-4865,2025-03-21,Individual,Swft-X,17,88.89,8.66,High Winds,Low,2.0,KITCH-1,No,No,False
NN-4866,2025-03-22,,Eco-Glide,28,122.89,7.41,Clear,Medium,3.0,KITCH-5,Yes,Yes,False
NN-4867,2025-02-01,Corporate,Swft-X,41,126.97,3.95,Clear,Low,3.0,KITCH-4,No,Yes,True
NN-4868,2025-02-23,,Eco-Glide,26,85.71,8.18,Clear,High,3.0,KITCH-3,No,No,False
NN-4869,2025-05-08,Individual,Eco-Glide,34,97.32,6.94,Clear,Medium,4.0,KITCH-3,Yes,Yes,False
NN-4870,2025-06-05,Corporate,Swift-X,11,246.08,12.58,Rainy,Medium,1.0,KITCH-4,No,No,False
NN-4871,2025-07-05,Corporate,Swft-X,26,87.63,12.12,Clear,Low,4.0,KITCH-2,No,No,False
NN-4872,2025-11-01,Individual,Heavy-Lift,999,52.26,3.12,Clear,Low,4.0,KITCH-5,No,Yes,True
NN-4873,2025-12-09,Individual,Swift-X,10,205.49,2.47,Clear,Low,,KITCH-1,No,No,False
NN-4874,2025-09-29,VIP,Eco-Glide,999,293.88,14.19,Rainy,Low,4.0,KITCH-1,No,No,True
NN-4875,2025-09-19,VIP,Heavy-Lift,36,129.46,8.86,High Winds,Low,3.0,KITCH-2,No,No,True
NN-4876,2025-01-28,Individual,Swft-X,34,75.26,13.47,Clear,Medium,5.0,KITCH-1,Yes,Yes,False
NN-4877,2025-05-14,Individual,Swft-X,27,190.45,2.03,Stormy,High,3.0,KITCH-3,Yes,Yes,False
NN-4878,2025-01-08,,Swft-X,9,276.12,8.73,Clear,Medium,,KITCH-3,No,No,False
NN-4879,2025-10-31,Corporate,Swft-X,23,244.94,8.91,Rainy,Medium,,KITCH-4,No,Yes,False
NN-4880,2025-05-22,,Swft-X,28,203.74,13.51,Clear,Medium,3.0,KITCH-1,Yes,Yes,False
NN-4881,2025-01-10,VIP,Heavy-Lift,26,125.34,2.6,Clear,High,5.0,KITCH-4,Yes,No,False
NN-4882,2025-07-02,Individual,Swift-X,6,183.18,4.64,High Winds,Medium,5.0,KITCH-1,Yes,No,False
NN-4883,2025-10-20,VIP,Swft-X,16,68.27,7.01,High Winds,Medium,5.0,KITCH-2,No,No,False
NN-4884,2025-05-16,Corporate,Swft-X,24,218.13,13.58,Clear,High,,KITCH-4,Yes,Yes,False
NN-4885,2025-11-03,,Eco-Glide,30,229.9,14.63,Stormy,Medium,2.0,KITCH-3,Yes,No,False
NN-4886,2025-12-20,VIP,Swft-X,3,291.08,15.4,Rainy,Medium,4.0,KITCH-2,Yes,No,False
NN-4887,2025-08-05,Individual,Heavy-Lift,23,111.4,14.92,Rainy,Medium,2.0,KITCH-5,Yes,Yes,False
NN-4888,2025-03-21,,Heavy-Lift,26,49.71,1.28,Clear,High,4.0,KITCH-5,No,No,False
NN-4889,2025-05-23,,Swift-X,33,184.13,1.88,Rainy,High,2.0,KITCH-3,Yes,Yes,False
NN-4890,2025-09-25,Corporate,Eco-Glide,31,225.23,3.31,Clear,Low,,KITCH-2,No,No,False
NN-4891,2025-08-21,VIP,Swft-X,30,246.55,6.19,Stormy,Medium,2.0,KITCH-2,Yes,No,False
NN-4892,2025-09-08,VIP,Swift-X,17,94.4,13.07,High Winds,Medium,4.0,KITCH-3,Yes,Yes,False
NN-4893,2025-01-19,VIP,Swift-X,5,111.75,13.96,Clear,Low,4.0,KITCH-5,Yes,Yes,False
NN-4894,2025-12-20,Corporate,Heavy-Lift,21,175.71,3.87,Stormy,High,2.0,KITCH-4,No,No,False
NN-4895,2025-09-03,VIP,Swift-X,35,129.3,10.06,Clear,Low,2.0,KITCH-4,No,No,False
NN-4896,2025-09-15,Corporate,Swft-X,38,264.43,14.32,Rainy,High,2.0,KITCH-1,No,No,True
NN-4897,2025-07-22,Corporate,Swft-X,32,165.81,7.83,Clear,Low,5.0,KITCH-4,Yes,Yes,False
NN-4898,2025-09-24,,Swift-X,29,248.89,2.68,High Winds,Low,2.0,KITCH-2,Yes,No,False
NN-4899,2025-12-20,Corporate,Swft-X,28,193.06,7.75,Stormy,High,2.0,KITCH-2,Yes,No,False
NN-4900,2025-08-14,VIP,Heavy-Lift,19,242.14,6.57,Clear,Low,4.0,KITCH-4,No,No,False
NN-4901,2025-08-08,Corporate,Swft-X,23,129.83,9.46,Rainy,Medium,1.0,KITCH-4,No,Yes,False
NN-4902,2025-04-08,Corporate,Swft-X,41,257.01,7.47,Clear,Low,5.0,KITCH-2,Yes,No,True
NN-4903,2025-09-17,,Swift-X,15,115.02,1.45,Rainy,High,2.0,KITCH-5,Yes,No,False
NN-4904,2025-06-26,,Eco-Glide,41,184.26,15.41,High Winds,Low,4.0,KITCH-4,No,No,True
NN-4905,2025-05-26,Corporate,Heavy-Lift,21,99.57,8.97,High Winds,High,,KITCH-4,No,No,False
NN-4906,2025-09-11,VIP,Eco-Glide,38,166.26,7.97,High Winds,Low,,KITCH-3,No,Yes,True
NN-4907,2025-11-27,Corporate,Swft-X,10,126.13,14.85,Stormy,Medium,4.0,KITCH-1,Yes,No,False
NN-4908,2025-07-08,Individual,Swift-X,30,113.01,3.43,Stormy,Medium,4.0,KITCH-5,Yes,Yes,False
NN-4909,2025-04-05,Individual,Swift-X,17,-291.58,3.91,Stormy,High,4.0,KITCH-4,Yes,Yes,False
NN-4910,2025-03-11,,Swift-X,10,85.82,12.75,Clear,Low,4.0,KITCH-1,Yes,No,False
NN-4911,2025-09-20,Corporate,Eco-Glide,27,245.77,4.93,High Winds,Low,1.0,KITCH-4,No,Yes,False
NN-4912,2025-07-27,Corporate,Heavy-Lift,35,295.96,12.63,Clear,Low,,KITCH-3,Yes,Yes,False
NN-4913,2025-12-26,,Swift-X,16,50.07,5.08,Clear,Medium,2.0,KITCH-2,Yes,No,False
NN-4914,2025-05-05,VIP,Eco-Glide,10,223.25,1.67,Rainy,High,1.0,KITCH-2,No,No,False
NN-4915,2025-05-25,Corporate,Swft-X,24,109.49,8.59,Rainy,Medium,2.0,KITCH-4,No,Yes,False
NN-4916,2025-11-22,,Swft-X,24,55.32,4.01,Stormy,Medium,1.0,KITCH-2,Yes,No,False
NN-4917,2025-06-12,Individual,Heavy-Lift,30,147.74,12.04,Clear,Low,1.0,KITCH-4,No,Yes,False
NN-4918,2025-01-02,Corporate,Swft-X,34,283.48,10.37,Clear,Low,5.0,KITCH-1,Yes,No,False
NN-4919,2025-10-08,,Eco-Glide,24,48.0,14.41,Clear,High,1.0,KITCH-3,No,Yes,False
NN-4920,2025-03-23,VIP,Swft-X,43,194.91,12.4,High Winds,Low,3.0,KITCH-1,Yes,No,True
NN-4921,2025-03-12,,Eco-Glide,27,172.86,3.79,Clear,Medium,3.0,KITCH-3,Yes,No,False
NN-4922,2025-12-26,,Swft-X,21,267.71,12.64,Stormy,Medium,5.0,KITCH-5,Yes,No,False
NN-4923,2025-07-06,,Swift-X,8,66.42,10.38,Clear,High,2.0,KITCH-1,Yes,No,False
NN-4924,2025-01-07,VIP,Eco-Glide,22,218.79,10.77,Stormy,Medium,3.0,KITCH-4,No,Yes,False
NN-4925,2025-11-20,VIP,Eco-Glide,21,218.43,13.1,Stormy,Medium,2.0,KITCH-5,No,No,False
NN-4926,2025-11-07,Individual,Swft-X,34,215.62,9.41,High Winds,High,1.0,KITCH-4,No,No,False
NN-4927,2025-08-20,,Heavy-Lift,29,285.3,7.86,High Winds,Medium,,KITCH-4,No,No,False
NN-4928,2025-02-11,VIP,Eco-Glide,13,254.89,10.3,Stormy,Medium,2.0,KITCH-5,No,Yes,False
NN-4929,2025-05-14,Individual,Eco-Glide,26,55.7,5.46,Clear,High,1.0,KITCH-3,No,No,False
NN-4930,2025-11-11,VIP,Eco-Glide,31,165.13,3.81,Clear,Medium,2.0,KITCH-3,No,Yes,False
NN-4931,2025-08-13,VIP,Eco-Glide,40,146.48,10.02,High Winds,Low,,KITCH-1,Yes,No,True
NN-4932,2025-01-26,VIP,Swift-X,33,124.09,4.54,Rainy,High,,KITCH-4,No,No,False
NN-4933,2025-04-15,,Eco-Glide,32,160.09,2.34,Clear,High,4.0,KITCH-2,Yes,Yes,False
NN-4934,2025-09-25,VIP,Swft-X,999,142.97,1.21,Rainy,High,4.0,KITCH-3,Yes,Yes,True
NN-4935,2025-01-23,Corporate,Eco-Glide,28,155.25,9.9,Rainy,Low,,KITCH-4,No,No,False
NN-4936,2025-08-23,Corporate,Eco-Glide,37,294.71,6.38,Stormy,Low,4.0,KITCH-5,Yes,No,True
NN-4937,2025-05-01,VIP,Eco-Glide,11,67.6,11.96,Clear,Medium,5.0,KITCH-2,Yes,No,False
NN-4938,2025-01-13,Individual,Heavy-Lift,21,280.17,6.57,Stormy,High,4.0,KITCH-2,Yes,Yes,False
NN-4939,2025-10-01,,Swift-X,17,167.46,8.15,Stormy,High,3.0,KITCH-1,Yes,Yes,False
NN-4940,2025-04-10,,Swift-X,28,204.05,7.02,Rainy,Low,5.0,KITCH-2,No,No,False
NN-4941,2025-09-28,Corporate,Swft-X,37,256.7,10.5,Stormy,Low,1.0,KITCH-5,Yes,No,True
NN-4942,2025-07-19,,Swft-X,19,136.92,6.29,Clear,Low,5.0,KITCH-2,Yes,Yes,False
NN-4943,2025-10-06,VIP,Heavy-Lift,1,154.76,14.98,Stormy,High,5.0,KITCH-5,No,Yes,False
NN-4944,2025-09-13,,Swift-X,20,149.43,14.59,Stormy,High,2.0,KITCH-2,No,No,False
NN-4945,2025-06-13,,Swift-X,34,140.56,13.33,Stormy,Low,,KITCH-4,Yes,No,False
NN-4946,2025-06-20,VIP,Swift-X,30,281.01,14.36,Clear,High,4.0,KITCH-4,No,No,False
NN-4947,2025-12-21,Corporate,Swift-X,29,256.38,7.62,Clear,Low,,KITCH-4,No,No,False
NN-4948,2025-01-30,VIP,Eco-Glide,22,72.79,8.87,High Winds,Low,3.0,KITCH-1,No,Yes,False
NN-4949,2025-05-29,,Swft-X,12,72.57,11.81,Stormy,Medium,1.0,KITCH-5,No,No,False
NN-4950,2025-03-21,Corporate,Swift-X,30,154.11,11.15,Stormy,High,3.0,KITCH-1,Yes,No,False
NN-4951,2025-08-16,,Eco-Glide,16,70.16,13.94,Clear,High,3.0,KITCH-2,No,No,False
NN-4952,2025-01-26,Corporate,Swift-X,46,202.87,11.44,Rainy,Low,1.0,KITCH-3,No,Yes,True
NN-4953,2025-11-07,VIP,Eco-Glide,30,81.64,15.47,Clear,High,3.0,KITCH-3,No,Yes,False
NN-4954,2025-01-20,,Eco-Glide,19,178.21,6.18,Rainy,Low,4.0,KITCH-5,No,No,False
NN-4955,2025-05-15,VIP,Eco-Glide,18,-46.84,13.11,Clear,High,3.0,KITCH-5,No,Yes,False
NN-4956,2025-06-06,Individual,Heavy-Lift,24,125.73,11.18,High Winds,High,1.0,KITCH-4,Yes,Yes,False
NN-4957,2025-02-17,Corporate,Heavy-Lift,22,217.68,11.09,Clear,Low,2.0,KITCH-3,Yes,Yes,False
NN-4958,2025-04-24,Corporate,Heavy-Lift,36,168.43,5.86,Rainy,Medium,1.0,KITCH-5,No,Yes,True
NN-4959,2025-07-09,Individual,Eco-Glide,26,294.46,12.43,Stormy,Medium,2.0,KITCH-5,No,Yes,False
NN-4960,2025-09-01,VIP,Eco-Glide,17,267.9,14.08,Rainy,High,1.0,KITCH-1,Yes,Yes,False
NN-4961,2025-05-26,Corporate,Swft-X,43,136.56,4.33,Rainy,Medium,5.0,KITCH-5,Yes,Yes,True
NN-4962,2025-12-01,Individual,Swft-X,25,56.6,10.14,High Winds,High,1.0,KITCH-5,Yes,No,False
NN-4963,2025-08-30,Individual,Heavy-Lift,32,260.63,6.81,Rainy,High,,KITCH-3,Yes,Yes,False
NN-4964,2025-11-03,VIP,Eco-Glide,18,277.36,15.35,High Winds,Low,2.0,KITCH-4,No,No,False
NN-4965,2025-10-10,Individual,Swift-X,28,254.26,8.05,Clear,Low,1.0,KITCH-1,No,No,False
NN-4966,2025-04-08,Corporate,Heavy-Lift,28,77.63,4.46,Clear,High,2.0,KITCH-4,Yes,No,False
NN-4967,2025-08-02,Individual,Eco-Glide,6,299.47,6.66,Clear,Medium,1.0,KITCH-2,Yes,No,False
NN-4968,2025-08-03,,Swift-X,45,110.94,10.55,Clear,Medium,1.0,KITCH-1,Yes,No,True
NN-4969,2025-03-24,Corporate,Swift-X,37,229.67,2.29,High Winds,High,4.0,KITCH-3,Yes,No,True
NN-4970,2025-10-04,VIP,Heavy-Lift,21,276.55,9.83,Clear,Low,5.0,KITCH-4,No,No,False
NN-4971,2025-03-07,,Swift-X,13,105.1,14.52,Clear,Low,2.0,KITCH-5,Yes,No,False
NN-4972,2025-09-09,,Heavy-Lift,28,276.61,13.36,Stormy,High,5.0,KITCH-3,Yes,No,False
NN-4973,2025-04-26,Individual,Eco-Glide,25,123.92,2.17,Clear,Low,4.0,KITCH-2,Yes,No,False
NN-4974,2025-10-25,VIP,Swft-X,28,293.99,15.41,Clear,Medium,3.0,KITCH-4,No,No,False
NN-4975,2025-11-01,,Swift-X,26,116.72,11.19,Clear,Medium,,KITCH-3,No,No,False
NN-4976,2025-11-29,,Swift-X,30,-288.13,3.52,Stormy,Low,4.0,KITCH-4,Yes,Yes,False
NN-4977,2025-08-22,Individual,Swift-X,39,58.65,1.38,High Winds,Low,2.0,KITCH-4,No,Yes,True
NN-4978,2025-10-17,Individual,Swift-X,30,225.86,3.65,High Winds,High,2.0,KITCH-4,No,Yes,False
NN-4979,2025-03-24,Individual,Heavy-Lift,14,180.69,13.19,Clear,High,,KITCH-5,No,Yes,False
NN-4980,2025-10-22,,Swft-X,38,166.86,1.51,Rainy,Low,2.0,KITCH-2,Yes,Yes,True
NN-4981,2025-05-03,VIP,Swift-X,41,101.99,4.53,Clear,Medium,2.0,KITCH-4,No,Yes,True
NN-4982,2025-08-04,VIP,Eco-Glide,56,224.93,12.03,Clear,Low,3.0,KITCH-3,No,No,True
NN-4983,2025-09-25,VIP,Heavy-Lift,13,93.66,9.58,Clear,High,1.0,KITCH-2,Yes,No,False
NN-4984,2025-02-14,Corporate,Swft-X,27,185.97,12.39,Rainy,High,3.0,KITCH-3,Yes,No,False
NN-4985,2025-11-18,,Eco-Glide,4,109.58,11.87,Stormy,Low,,KITCH-3,Yes,No,False
NN-4986,2025-01-30,VIP,Swft-X,30,288.68,1.92,Clear,High,2.0,KITCH-2,No,Yes,False
NN-4987,2025-07-13,Corporate,Heavy-Lift,19,52.3,13.96,High Winds,High,5.0,KITCH-1,No,No,False
NN-4988,2025-10-07,Individual,Heavy-Lift,44,95.93,4.45,Clear,High,4.0,KITCH-4,No,Yes,True
NN-4989,2025-04-24,VIP,Swft-X,17,106.79,9.11,Rainy,Low,3.0,KITCH-5,Yes,No,False
NN-4990,2025-05-19,Individual,Swft-X,8,150.59,10.41,Clear,Low,1.0,KITCH-5,No,No,False
NN-4991,2025-12-23,,Swift-X,20,104.35,3.61,Clear,High,5.0,KITCH-3,Yes,No,False
NN-4992,2025-11-08,Individual,Heavy-Lift,5,170.29,15.16,Clear,Low,1.0,KITCH-2,Yes,No,False
NN-4993,2025-06-05,VIP,Eco-Glide,32,267.48,8.18,Clear,Low,4.0,KITCH-5,Yes,No,False
NN-4994,2025-12-01,Corporate,Swift-X,4,226.58,2.02,Stormy,Medium,4.0,KITCH-2,No,Yes,False
NN-4995,2025-05-24,VIP,Eco-Glide,25,192.89,14.6,High Winds,Low,2.0,KITCH-4,Yes,Yes,False
NN-4996,2025-03-24,Corporate,Swft-X,4,67.7,9.58,Clear,Medium,5.0,KITCH-3,Yes,Yes,False
NN-4997,2025-02-25,,Heavy-Lift,21,221.97,11.2,Clear,Low,5.0,KITCH-1,Yes,No,False
NN-4998,2025-03-20,Corporate,Swift-X,41,87.44,8.71,High Winds,Medium,4.0,KITCH-1,Yes,Yes,True
NN-4999,2025-12-13,Individual,Eco-Glide,28,245.52,13.14,Clear,Medium,,KITCH-4,Yes,Yes,False
NN-5000,2025-04-22,Individual,Swift-X,16,108.76,1.67,Clear,High,2.0,KITCH-3,Yes,Yes,False
NN-5001,2025-07-18,,Swft-X,24,151.35,5.04,Rainy,Low,,KITCH-1,Yes,No,False
NN-5002,2025-02-01,Corporate,Swift-X,25,134.37,7.92,Clear,Low,4.0,KITCH-4,No,No,False
NN-5003,2025-09-13,Corporate,Swift-X,29,264.0,2.3,Rainy,High,5.0,KITCH-2,Yes,Yes,False
NN-5004,2025-09-09,,Swift-X,11,77.27,11.29,High Winds,Low,,KITCH-1,No,No,False
NN-5005,2025-10-11,Corporate,Eco-Glide,30,189.24,6.83,Stormy,High,5.0,KITCH-3,No,No,False
NN-5006,2025-04-06,,Heavy-Lift,-2,81.23,5.1,Clear,Medium,3.0,KITCH-5,No,No,False
NN-5007,2025-09-16,Individual,Eco-Glide,18,224.72,1.25,Clear,Low,4.0,KITCH-2,No,Yes,False
NN-5008,2025-09-05,VIP,Swift-X,20,275.79,11.49,Stormy,Medium,3.0,KITCH-2,Yes,Yes,False
NN-5009,2025-02-17,,Eco-Glide,31,155.82,13.12,High Winds,Medium,,KITCH-2,No,No,False
NN-5010,2025-02-06,Individual,Eco-Glide,25,169.46,6.85,Rainy,Medium,4.0,KITCH-4,Yes,No,False
NN-5011,2025-11-07,Individual,Swift-X,10,281.49,9.27,Clear,Low,1.0,KITCH-5,Yes,No,False
NN-5012,2025-11-29,Corporate,Swft-X,15,177.85,4.46,Clear,High,4.0,KITCH-3,Yes,Yes,False
NN-5013,2025-06-02,VIP,Eco-Glide,26,169.34,10.1,Clear,Low,4.0,KITCH-5,Yes,No,False
NN-5014,2025-07-29,Individual,Heavy-Lift,24,192.47,1.37,Clear,Medium,3.0,KITCH-5,Yes,No,False
NN-5015,2025-02-10,,Swft-X,19,220.75,8.19,Clear,High,3.0,KITCH-5,No,Yes,False
NN-5016,2025-04-08,Corporate,Swift-X,20,72.26,10.41,Clear,Medium,4.0,KITCH-3,Yes,Yes,False
NN-5017,2025-05-05,VIP,Swift-X,31,254.38,14.33,High Winds,Low,4.0,KITCH-5,No,Yes,False
NN-5018,2025-12-27,,Swift-X,19,156.05,6.65,Rainy,Low,,KITCH-4,Yes,No,False
NN-5019,2025-08-19,Individual,Eco-Glide,24,63.45,12.14,Clear,High,1.0,KITCH-1,Yes,No,False
NN-5020,2025-06-23,VIP,Heavy-Lift,46,245.48,9.75,Rainy,Low,,KITCH-1,No,No,True
NN-5021,2025-03-10,Individual,Swft-X,10,141.12,14.46,High Winds,Medium,5.0,KITCH-5,Yes,No,False
NN-5022,2025-12-18,Corporate,Eco-Glide,6,70.59,6.9,Clear,High,2.0,KITCH-2,No,Yes,False
NN-5023,2025-11-03,VIP,Heavy-Lift,32,206.61,5.76,Stormy,Medium,1.0,KITCH-4,Yes,Yes,False
NN-5024,2025-08-05,Individual,Heavy-Lift,18,269.43,13.89,High Winds,High,1.0,KITCH-3,No,Yes,False
NN-5025,2025-06-05,Individual,Eco-Glide,21,271.38,1.9,High Winds,Medium,,KITCH-4,No,No,False
NN-5026,2025-05-04,,Swift-X,17,289.2,3.15,Rainy,Low,1.0,KITCH-4,Yes,No,False
NN-5027,2025-04-11,Individual,Eco-Glide,22,266.26,2.38,Rainy,Medium,2.0,KITCH-1,No,No,False
NN-5028,2025-10-04,,Swft-X,40,45.55,13.26,Rainy,Medium,1.0,KITCH-2,Yes,No,True
NN-5029,2025-02-27,Corporate,Eco-Glide,33,141.96,1.35,Stormy,High,1.0,KITCH-4,Yes,No,False
NN-5030,2025-06-24,VIP,Swft-X,33,253.73,13.52,Rainy,Medium,5.0,KITCH-1,Yes,No,False
NN-5031,2025-01-29,VIP,Eco-Glide,10,138.39,7.65,Clear,Low,2.0,KITCH-3,Yes,Yes,False
NN-5032,2025-08-06,Individual,Swft-X,13,198.39,1.26,Clear,Low,,KITCH-2,No,No,False
NN-5033,2025-11-24,,Heavy-Lift,-3,199.61,6.94,Stormy,Low,1.0,KITCH-1,No,Yes,False
NN-5034,2025-01-12,Corporate,Swft-X,16,138.08,3.87,Stormy,Low,1.0,KITCH-2,No,Yes,False
NN-5035,2025-05-09,,Swft-X,34,275.64,10.13,Stormy,Medium,1.0,KITCH-3,No,No,False
NN-5036,2025-09-21,Individual,Eco-Glide,30,173.32,10.91,Rainy,Medium,5.0,KITCH-5,Yes,No,False
NN-5037,2025-09-14,VIP,Swift-X,22,163.52,8.17,Stormy,Medium,,KITCH-2,Yes,No,False
NN-5038,2025-09-18,VIP,Eco-Glide,24,299.37,1.78,Clear,Low,3.0,KITCH-5,No,Yes,False
NN-5039,2025-01-31,VIP,Swift-X,18,170.84,10.58,Clear,High,1.0,KITCH-5,Yes,Yes,False
NN-5040,2025-10-08,Individual,Swift-X,27,90.49,13.24,Clear,Medium,1.0,KITCH-1,Yes,No,False
NN-5041,2025-07-04,,Eco-Glide,32,175.83,11.5,Rainy,High,2.0,KITCH-5,No,Yes,False
NN-5042,2025-04-25,Corporate,Swift-X,999,252.57,13.07,Stormy,High,,KITCH-5,No,No,True
NN-5043,2025-03-29,Corporate,Swft-X,27,243.1,4.07,Stormy,Low,2.0,KITCH-3,No,No,False
NN-5044,2025-12-24,Individual,Eco-Glide,34,246.09,13.91,Clear,High,1.0,KITCH-3,No,No,False
NN-5045,2025-06-08,Corporate,Eco-Glide,20,225.55,5.81,Rainy,Medium,2.0,KITCH-4,Yes,Yes,False
NN-5046,2025-10-30,Individual,Eco-Glide,32,109.83,1.39,Clear,High,1.0,KITCH-2,Yes,Yes,False
NN-5047,2025-04-02,,Heavy-Lift,53,264.83,13.26,Clear,Medium,,KITCH-5,No,No,True
NN-5048,2025-02-07,Individual,Heavy-Lift,23,272.83,14.67,Clear,Low,3.0,KITCH-3,Yes,No,False
NN-5049,2025-04-03,Individual,Swft-X,28,94.51,10.57,Clear,Low,4.0,KITCH-2,Yes,Yes,False
NN-5050,2025-12-17,Individual,Heavy-Lift,17,78.27,4.51,Rainy,Low,3.0,KITCH-5,Yes,Yes,False
NN-5051,2025-04-27,,Swift-X,26,293.78,4.8,Rainy,Medium,3.0,KITCH-1,No,No,False
NN-5052,2025-09-09,VIP,Heavy-Lift,29,266.42,7.87,High Winds,High,3.0,KITCH-5,Yes,No,False
NN-5053,2025-10-07,Individual,Swift-X,26,272.78,14.04,High Winds,Medium,,KITCH-5,Yes,Yes,False
NN-5054,2025-06-11,,Heavy-Lift,14,271.03,3.34,Clear,Medium,3.0,KITCH-2,No,No,False
NN-5055,2025-05-20,VIP,Eco-Glide,27,183.13,13.01,Clear,Low,3.0,KITCH-4,No,No,False
NN-5056,2025-05-24,,Heavy-Lift,39,209.83,5.37,High Winds,Medium,3.0,KITCH-3,Yes,No,True
NN-5057,2025-05-13,Corporate,Eco-Glide,29,184.07,12.76,Clear,Medium,1.0,KITCH-4,Yes,Yes,False
NN-5058,2025-07-14,,Swift-X,34,58.06,14.36,Clear,High,3.0,KITCH-1,Yes,No,False
NN-5059,2025-07-13,Individual,Swft-X,22,235.1,7.31,Clear,Medium,5.0,KITCH-2,Yes,No,False
NN-5060,2025-10-29,VIP,Eco-Glide,32,173.86,6.42,Clear,High,4.0,KITCH-2,Yes,Yes,False
NN-5061,2025-07-23,Corporate,Swft-X,27,210.17,12.67,Rainy,Low,1.0,KITCH-2,Yes,Yes,False
NN-5062,2025-05-19,Corporate,Eco-Glide,15,173.17,8.77,Rainy,High,1.0,KITCH-1,Yes,No,False
NN-5063,2025-08-07,,Heavy-Lift,28,170.41,10.99,Clear,Medium,,KITCH-3,No,Yes,False
NN-5064,2025-04-02,Individual,Eco-Glide,15,88.81,10.11,High Winds,High,4.0,KITCH-5,Yes,Yes,False
NN-5065,2025-10-25,Corporate,Heavy-Lift,18,116.07,3.39,High Winds,Medium,3.0,KITCH-5,Yes,No,False
